openresearch-ai      | INFO:     127.0.0.1:58284 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250191777,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:11 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:57742 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250191783,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:11 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250197661,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:17 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250197662,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:17 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:52808 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44916 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:36912 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59062 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33430 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:35380 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250197670,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:17 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250201256,"pid":1,"msg":"::1 - - [28/Feb/2026:03:43:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250204821,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:24 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250204824,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:24 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:42510 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250204830,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:24 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250204848,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:24 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:39912 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:32778 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:38204 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59522 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54482 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:55798 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250217522,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:37 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:48590 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43196 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:32804 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:35918 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250217530,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:37 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250217535,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:37 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250230742,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:50 +0000] \"GET /api/recommendations/trending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250230748,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:50 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250230750,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:50 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:34206 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44068 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:36502 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47322 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43344 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45216 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41622 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:35916 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250231355,"pid":1,"msg":"::1 - - [28/Feb/2026:03:43:51 +0000] \"HEAD /health HTTP/1.1\" 200 130 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250238365,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:58 +0000] \"GET /api/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250238375,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:58 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250238377,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:43:58 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:45872 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46900 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54112 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:48498 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250253730,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:13 +0000] \"GET /api/papers/search/external?query=1706.03762&limit=10 HTTP/1.1\" 200 11006 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250261442,"pid":1,"msg":"::1 - - [28/Feb/2026:03:44:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:36962 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:49186 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44684 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59626 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43060 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250264664,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:24 +0000] \"GET /api/papers/search/external?query=1706.03762&limit=10 HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250268355,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:28 +0000] \"GET /api/groups/invitations/pending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250272710,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:32 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:35450 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250278911,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:38 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250278972,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:38 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:42866 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250278974,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:38 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250278987,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:38 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250285541,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:45 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250285544,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:45 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250285553,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:45 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:54448 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250291526,"pid":1,"msg":"::1 - - [28/Feb/2026:03:44:51 +0000] \"HEAD /health HTTP/1.1\" 200 130 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250292891,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:52 +0000] \"GET /api/recommendations/trending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:43380 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250292895,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:52 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250292901,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:44:52 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250319268,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:19 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250319269,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:19 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250321603,"pid":1,"msg":"::1 - - [28/Feb/2026:03:45:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:49804 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59940 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39460 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250325939,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:25 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:60192 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41176 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:48468 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41044 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:34668 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250325959,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:25 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250325970,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:25 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:47882 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33832 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:38478 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59200 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250325984,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:25 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250333125,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:33 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:37532 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46568 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:55374 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:37288 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41602 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51944 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250333134,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:33 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250333138,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:33 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250347170,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:47 +0000] \"GET /api/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250347176,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:47 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250347179,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:45:47 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250351678,"pid":1,"msg":"::1 - - [28/Feb/2026:03:45:51 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250361915,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:01 +0000] \"GET /api/papers/search/external?query=1706.03762&limit=10 HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:39154 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250371108,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:11 +0000] \"GET /api/papers/search/external?query=Attention+Is+All+You+Need&limit=10 HTTP/1.1\" 200 13092 \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:60174 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46638 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:42402 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:56146 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250377140,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:17 +0000] \"GET /api/groups/invitations/pending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250378101,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:18 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250381767,"pid":1,"msg":"::1 - - [28/Feb/2026:03:46:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-server  | {"level":"INFO","time":1772250384498,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:24 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:38780 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:53296 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33542 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47208 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47976 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:60182 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43552 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250384522,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:24 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
